"Time","Whole","Hokkaido","Aomori","Iwate","Miyagi","Akita","Yamagata","Fukushima","Ibaraki","Tochigi","Gunma","Saitama","Chiba","Tokyo","Kanagawa","Niigata","Toyama","Ishikawa","Fukui","Yamanashi","Nagano","Gifu","Shizuoka","Aichi","Mie","Shiga","Kyoto","Osaka","Hyogo","Nara","Wakayama","Tottori","Shimane","Okayama","Hiroshima","Yamaguchi","Tokushima","Kagawa","Ehime","Kochi","Fukuoka","Saga","Nagasaki","Kumamoto","Oita","Miyazaki","Kagoshima","Okinawa"
229,NAN,0.892724474,NAN,0.916333294,1.347713267,0.749865911,NAN,0.891663952,1.031741241,0.974590827,0.778644431,0.810704547,0.857945039,0.989908065,0.934498961,0.999896356,0.831599427,0.9591499,0.988531268,0.941062739,0.613999276,0.823168779,NAN,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.918857356,NAN,0.94735938,NAN,NAN,0.86352901,0.701110054,0.543919615,0.844473017,NAN,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.627063753,0.879360823,0.852152146,0.80682906,0.827325998
230,NAN,0.892724474,NAN,NAN,1.347713267,0.749865911,NAN,0.891663952,1.031741241,0.974590827,0.778644431,0.810704547,0.857945039,0.989908065,0.934498961,0.999896356,0.831599427,0.9591499,0.988531268,0.941062739,0.613999276,0.823168779,0.928307547,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,0.86352901,0.701110054,0.543919615,0.844473017,NAN,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.627063753,0.879360823,0.852152146,0.80682906,0.827325998
231,NAN,0.892724474,NAN,NAN,1.347713267,0.749865911,NAN,0.891663952,1.031741241,0.974590827,0.778644431,0.810704547,1.058931199,0.989908065,0.934498961,0.999896356,0.831599427,0.9591499,0.988531268,0.941062739,0.613999276,0.823168779,0.928307547,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,0.701110054,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.627063753,0.879360823,0.852152146,0.80682906,0.827325998
232,NAN,0.892724474,NAN,0.250502686,1.347713267,0.749865911,NAN,0.891663952,1.031741241,0.974590827,1.225114137,0.810704547,1.058931199,0.989908065,0.934498961,0.999896356,0.831599427,0.9591499,0.988531268,0.941062739,0.613999276,0.823168779,0.928307547,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,0.701110054,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.627063753,0.879360823,0.852152146,0.80682906,0.827325998
233,NAN,0.892724474,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,1.031741241,0.974590827,1.225114137,0.810704547,1.058931199,0.989908065,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,NAN,0.613999276,0.823168779,0.928307547,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,0.701110054,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.811342167,0.879360823,0.852152146,0.80682906,0.827325998
234,NAN,0.892724474,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,1.031741241,0.974590827,1.225114137,0.810704547,1.058931199,0.989908065,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.823168779,0.928307547,0.890647045,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,0.701110054,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.811342167,0.879360823,0.852152146,0.80682906,0.827325998
235,NAN,0.892724474,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,1.031741241,0.974590827,1.225114137,0.810704547,1.058931199,0.989908065,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.823168779,0.928307547,0.966907493,1.295785767,0.684433136,1.089960526,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,0.701110054,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.811342167,0.879360823,0.852152146,0.80682906,0.827325998
236,NAN,1.14620218,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,0.796258317,0.974590827,1.225114137,0.810704547,1.058931199,0.99249841,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.823168779,0.928307547,0.966907493,1.295785767,0.684433136,0.736309821,0.929670095,0.992848455,NAN,0.94735938,NAN,NAN,NAN,NAN,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,0.894149885,0.811342167,0.879360823,0.852152146,0.80682906,0.827325998
237,NAN,1.14620218,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,0.796258317,0.974590827,1.225114137,0.810704547,1.058931199,0.99249841,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.823168779,0.928307547,0.966907493,1.295785767,1.016734612,0.736309821,0.98249037,0.992848455,NAN,0.94735938,NAN,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,NAN,0.811342167,0.879360823,0.852152146,0.80682906,0.827325998
238,NAN,1.14620218,NAN,0.250502686,1.347713267,NAN,NAN,0.891663952,0.796258317,0.945301325,1.225114137,1.04251796,1.058931199,0.99249841,0.946509651,0.999896356,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,NAN,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.992848455,NAN,0.94735938,NAN,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.82800948,0.775581458,NAN,0.811342167,0.879360823,0.852152146,0.80682906,1.013416388
239,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.891663952,0.796258317,0.945301325,1.225114137,1.04251796,1.058931199,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.992848455,NAN,0.94735938,NAN,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,NAN,0.811342167,0.879360823,NAN,0.80682906,1.013416388
240,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.891663952,0.796258317,0.945301325,1.225114137,1.04251796,1.058931199,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.992848455,NAN,0.94735938,NAN,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,NAN,0.811342167,0.879360823,NAN,0.80682906,1.013416388
241,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,1.225114137,1.04251796,1.058931199,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.992848455,NAN,0.94735938,NAN,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,NAN,0.811342167,0.879360823,0.800075974,0.80682906,1.013416388
242,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,1.225114137,1.04251796,1.058931199,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,0.988531268,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,0.500023263,0.811342167,0.879360823,0.800075974,0.80682906,1.013416388
243,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,1.225114137,1.04251796,0.975950771,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,NAN,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,NAN,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,0.500023263,0.811342167,0.879360823,0.800075974,NAN,1.013416388
244,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,0.912261561,1.04251796,0.975950771,0.99249841,0.946509651,0.958340448,0.831599427,0.678816297,NAN,0.833498207,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,0.500023263,1.000014132,0.543919615,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,0.500023263,0.811342167,NAN,0.800075974,NAN,1.013416388
245,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,0.912261561,1.04251796,0.975950771,0.99249841,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,0.500023263,1.000014132,NAN,0.844473017,0.955268108,NAN,0.783194108,0.850385446,0.775581458,0.500023263,0.811342167,NAN,0.800075974,1.525736087,1.013416388
246,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,0.912261561,1.04251796,0.975950771,0.99249841,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,0.966907493,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,0.500023263,1.000014132,NAN,NAN,0.955268108,NAN,NAN,0.850385446,NAN,0.500023263,0.811342167,NAN,0.800075974,1.525736087,1.013416388
247,NAN,1.14620218,NAN,NAN,0.993130047,NAN,NAN,0.883474175,0.796258317,0.945301325,0.912261561,1.04251796,0.975950771,0.99249841,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,0.602933323,1.016734612,0.736309821,0.98249037,0.901662868,NAN,0.94735938,0.928312746,NAN,0.500023263,1.000014132,NAN,NAN,0.955268108,NAN,NAN,0.850385446,NAN,0.500023263,0.811342167,NAN,0.800075974,1.525736087,1.013416388
248,NAN,1.089240327,NAN,NAN,0.993130047,NAN,NAN,0.883474175,1.34559437,0.945301325,0.912261561,1.04251796,0.975950771,1.000181655,1.096335308,0.958340448,0.500023263,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,0.602933323,1.016734612,0.972801309,0.98249037,0.901662868,NAN,NAN,0.928312746,NAN,0.500023263,1.000014132,NAN,NAN,0.955268108,NAN,NAN,0.850385446,NAN,NAN,0.811342167,NAN,0.800075974,1.525736087,1.013416388
249,NAN,1.089240327,NAN,NAN,0.993130047,NAN,NAN,0.883474175,1.34559437,0.945301325,0.912261561,1.04251796,0.975950771,1.000181655,1.096335308,0.958340448,0.500023263,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,0.602933323,NAN,0.972801309,0.948067282,0.901662868,NAN,NAN,0.928312746,NAN,0.500023263,1.546414768,NAN,NAN,0.955268108,NAN,NAN,0.850385446,NAN,NAN,0.811342167,NAN,NAN,1.525736087,1.013416388
250,NAN,1.089240327,NAN,NAN,0.993130047,0.500023263,NAN,0.883474175,1.34559437,0.945301325,0.912261561,1.077007367,0.975950771,1.000181655,1.096335308,0.958340448,0.500023263,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,0.901662868,NAN,NAN,0.928312746,NAN,0.500023263,1.546414768,NAN,NAN,0.955268108,NAN,NAN,0.850385446,NAN,NAN,0.811342167,NAN,NAN,1.525736087,1.212290316
251,NAN,1.089240327,NAN,NAN,0.9369958,0.500023263,NAN,0.883474175,1.34559437,0.945301325,0.912261561,1.077007367,0.975950771,1.000181655,1.096335308,0.958340448,0.500023263,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,0.901662868,NAN,NAN,0.928312746,NAN,0.500023263,1.546414768,NAN,NAN,0.955268108,NAN,NAN,0.857133726,NAN,NAN,0.811342167,NAN,NAN,1.525736087,1.212290316
252,NAN,1.089240327,NAN,NAN,0.9369958,0.500023263,NAN,0.883474175,1.34559437,0.945301325,0.912261561,1.077007367,0.975950771,1.000181655,1.096335308,0.958340448,0.500023263,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,0.901662868,NAN,0.833284157,0.928312746,NAN,NAN,1.546414768,NAN,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,1.525736087,1.212290316
253,NAN,1.089240327,NAN,NAN,0.9369958,0.500023263,NAN,1.049827114,1.34559437,0.945301325,0.912261561,1.077007367,0.975950771,1.000181655,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,0.613999276,0.966026937,0.928307547,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,0.901662868,NAN,0.833284157,NAN,NAN,NAN,1.546414768,NAN,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,1.525736087,1.212290316
254,NAN,1.089240327,NAN,NAN,0.9369958,0.500023263,NAN,1.049827114,1.34559437,0.945301325,0.912261561,1.077007367,0.975950771,1.000181655,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,0.613999276,0.966026937,NAN,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,NAN,0.833284157,NAN,NAN,1.143405374,1.546414768,NAN,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,1.525736087,1.212290316
255,NAN,1.089240327,NAN,NAN,0.9369958,NAN,NAN,1.049827114,1.34559437,0.945301325,0.912261561,1.077007367,1.080300203,1.000181655,1.096335308,0.958340448,NAN,0.910817567,NAN,NAN,NAN,0.966026937,1.083446392,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,NAN,0.833284157,NAN,NAN,1.143405374,1.546414768,NAN,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,1.525736087,1.212290316
256,NAN,1.089240327,NAN,NAN,0.9369958,NAN,NAN,1.049827114,1.34559437,NAN,NAN,1.077007367,1.080300203,1.000181655,1.096335308,0.958340448,0.833296539,0.910817567,NAN,0.937467009,NAN,0.966026937,1.083446392,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,NAN,0.833284157,NAN,NAN,1.143405374,1.546414768,0.833262229,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,1.525736087,1.212290316
257,NAN,1.089240327,NAN,NAN,0.9369958,NAN,NAN,1.049827114,1.34559437,NAN,1.084496294,1.077007367,1.080300203,1.000181655,0.965694521,0.958340448,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,NAN,0.833284157,NAN,NAN,1.143405374,1.546414768,0.833262229,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,0.793908354,1.212290316
258,NAN,1.089240327,NAN,NAN,0.9369958,NAN,NAN,1.049827114,1.34559437,NAN,1.084496294,1.077007367,1.080300203,1.000181655,0.965694521,0.958340448,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,1.015833592,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,1.546414768,0.833262229,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,NAN,NAN,NAN,0.793908354,1.212290316
259,NAN,1.089240327,0.500023263,NAN,0.9369958,NAN,NAN,1.049827114,1.34559437,NAN,1.084496294,1.077007367,1.080300203,1.000181655,0.965694521,0.958340448,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,0.89780597,1.482489591,1.106216467,0.972801309,0.948067282,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,1.546414768,0.833262229,NAN,NAN,NAN,NAN,0.857133726,NAN,NAN,0.993323158,NAN,NAN,0.793908354,1.212290316
260,NAN,1.031238759,0.500023263,NAN,0.9369958,NAN,NAN,1.049827114,0.873949083,0.937834001,1.084496294,1.077007367,1.080300203,1.041404864,0.965694521,0.958340448,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,0.89780597,1.482489591,1.106216467,1.101688268,0.948067282,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,1.546414768,0.833262229,0.500023263,NAN,NAN,NAN,0.857133726,NAN,NAN,0.993323158,NAN,NAN,0.793908354,1.212290316
261,NAN,1.031238759,0.500023263,NAN,0.9369958,NAN,NAN,1.049827114,0.873949083,0.937834001,1.084496294,1.077007367,1.080300203,1.041404864,0.965694521,NAN,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,0.89780597,1.482489591,1.106216467,1.101688268,0.955096657,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,0.62873243,0.833262229,0.500023263,NAN,NAN,NAN,0.857133726,NAN,NAN,0.993323158,NAN,NAN,0.793908354,1.212290316
262,NAN,1.031238759,0.500023263,NAN,0.9369958,NAN,NAN,1.049827114,0.873949083,0.937834001,1.084496294,1.024726327,1.080300203,1.041404864,0.965694521,NAN,0.833296539,0.910817567,NAN,0.937467009,0.88229119,0.966026937,1.083446392,0.89780597,0.502959388,NAN,1.101688268,0.955096657,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,0.62873243,0.833262229,0.500023263,NAN,NAN,NAN,0.857133726,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
263,NAN,1.031238759,0.500023263,NAN,1.002956255,NAN,NAN,1.049827114,0.873949083,0.937834001,1.084496294,1.024726327,1.080300203,1.041404864,0.965694521,NAN,0.833296539,0.910817567,NAN,0.937467009,0.88229119,NAN,1.083446392,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.041568959,1.278600065,0.833284157,NAN,NAN,1.143405374,0.62873243,0.833262229,0.500023263,NAN,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
264,NAN,1.031238759,0.500023263,NAN,1.002956255,NAN,NAN,1.049827114,0.873949083,0.937834001,1.084496294,1.024726327,1.080300203,1.041404864,0.965694521,NAN,0.833296539,0.910817567,NAN,0.937467009,0.88229119,NAN,1.083446392,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.041568959,1.278600065,NAN,NAN,NAN,1.143405374,0.62873243,NAN,0.500023263,NAN,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
265,NAN,1.031238759,0.500023263,NAN,1.002956255,NAN,NAN,0.939502912,0.873949083,0.937834001,1.084496294,1.024726327,1.080300203,1.041404864,0.965694521,NAN,0.833296539,NAN,NAN,0.937467009,0.88229119,NAN,1.083446392,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.041568959,1.278600065,NAN,NAN,NAN,1.143405374,0.62873243,NAN,0.500023263,NAN,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
266,NAN,1.031238759,0.500023263,NAN,1.002956255,NAN,NAN,0.939502912,0.873949083,0.937834001,1.084496294,1.024726327,1.080300203,1.041404864,0.965694521,NAN,0.833296539,0.944248714,NAN,0.937467009,0.88229119,NAN,1.083446392,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,1.278600065,NAN,NAN,NAN,NAN,0.62873243,0.624880447,0.500023263,NAN,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
267,NAN,1.031238759,NAN,NAN,1.002956255,NAN,NAN,0.939502912,0.873949083,0.937834001,1.084496294,1.024726327,0.856683239,1.041404864,0.965694521,0.900167,NAN,0.944248714,0.600033308,0.937467009,0.88229119,NAN,NAN,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,1.278600065,NAN,NAN,NAN,0.960849568,0.62873243,0.624880447,0.500023263,NAN,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
268,NAN,1.031238759,NAN,NAN,1.002956255,NAN,NAN,0.939502912,0.873949083,0.937834001,1.084496294,1.024726327,0.856683239,1.041404864,0.965694521,0.900167,NAN,0.944248714,0.600033308,0.937467009,0.88229119,NAN,NAN,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,1.278600065,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,NAN,NAN,NAN,1.106340031,NAN,0.666429692,0.993323158,NAN,NAN,0.793908354,0.916226465
269,NAN,1.031238759,NAN,NAN,1.002956255,NAN,0.666429692,0.939502912,0.873949083,0.937834001,0.933023841,1.024726327,0.856683239,1.041404864,0.97437955,0.900167,NAN,0.944248714,0.600033308,0.937467009,0.88229119,NAN,0.965673203,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,1.278600065,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,NAN,NAN,NAN,1.106340031,NAN,0.666429692,0.993323158,NAN,NAN,0.793908354,0.916226465
270,NAN,1.031238759,NAN,NAN,1.002956255,NAN,0.666429692,0.939502912,0.873949083,0.937834001,0.933023841,1.024726327,0.856683239,1.041404864,0.97437955,0.900167,NAN,0.944248714,0.600033308,0.937467009,0.88229119,NAN,0.965673203,0.89780597,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,NAN,NAN,NAN,1.106340031,NAN,0.666429692,0.993323158,NAN,NAN,0.793908354,0.916226465
271,NAN,1.031238759,NAN,NAN,1.002956255,NAN,0.666429692,0.939502912,0.873949083,0.937834001,0.933023841,1.024726327,0.856683239,1.041404864,0.97437955,0.900167,NAN,0.944248714,0.600033308,NAN,0.88229119,NAN,0.965673203,0.94133146,0.502959388,0.927139318,1.101688268,0.955096657,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,0.875108769,NAN,NAN,1.106340031,NAN,0.666429692,0.993323158,NAN,NAN,0.793908354,0.916226465
272,NAN,1.183867136,NAN,NAN,1.002956255,NAN,0.666429692,0.939502912,0.845141716,NAN,0.933023841,1.024726327,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,0.600033308,0.666429692,0.88229119,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,0.955096657,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,0.875108769,NAN,NAN,1.106340031,NAN,0.666429692,0.993323158,NAN,NAN,0.793908354,0.916226465
273,NAN,1.183867136,0.982395951,NAN,1.002956255,NAN,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,1.024726327,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,0.600033308,0.666429692,0.88229119,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,0.624880447,NAN,0.875108769,NAN,NAN,1.106340031,NAN,NAN,0.993323158,NAN,NAN,0.793908354,0.916226465
274,NAN,1.183867136,0.982395951,0.500023263,1.002956255,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,NAN,0.666429692,NAN,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,NAN,NAN,0.875108769,NAN,NAN,1.106340031,0.80012109,NAN,0.993323158,NAN,NAN,0.793908354,0.933598847
275,NAN,1.183867136,0.982395951,0.500023263,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,NAN,0.666429692,NAN,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,NAN,NAN,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,0.993323158,NAN,NAN,0.793908354,0.933598847
276,NAN,1.183867136,0.982395951,0.500023263,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,0.856430828,0.666429692,0.70032046,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,NAN,NAN,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,0.993323158,NAN,NAN,0.793908354,0.933598847
277,NAN,1.183867136,0.982395951,0.500023263,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,0.856430828,0.666429692,0.70032046,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,1.051107085,0.688804281,0.945360409,NAN,NAN,0.960849568,0.62873243,NAN,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,0.993323158,NAN,NAN,0.793908354,0.933598847
278,NAN,1.183867136,0.982395951,0.500023263,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,0.900167,NAN,0.944248714,0.856430828,NAN,0.70032046,NAN,0.965673203,0.94133146,0.502959388,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,0.945360409,NAN,NAN,0.960849568,NAN,NAN,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,0.993323158,NAN,NAN,0.793908354,0.933598847
279,NAN,1.183867136,0.982395951,0.500023263,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,NAN,NAN,0.944248714,0.856430828,NAN,0.70032046,NAN,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,0.945360409,NAN,NAN,0.960849568,NAN,NAN,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,NAN,NAN,NAN,0.793908354,0.933598847
280,NAN,1.183867136,0.982395951,NAN,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.97437955,NAN,NAN,0.944248714,0.856430828,NAN,0.70032046,NAN,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,NAN,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,NAN,NAN,NAN,NAN,0.933598847
