"Time","Whole","Hokkaido","Aomori","Iwate","Miyagi","Akita","Yamagata","Fukushima","Ibaraki","Tochigi","Gunma","Saitama","Chiba","Tokyo","Kanagawa","Niigata","Toyama","Ishikawa","Fukui","Yamanashi","Nagano","Gifu","Shizuoka","Aichi","Mie","Shiga","Kyoto","Osaka","Hyogo","Nara","Wakayama","Tottori","Shimane","Okayama","Hiroshima","Yamaguchi","Tokushima","Kagawa","Ehime","Kochi","Fukuoka","Saga","Nagasaki","Kumamoto","Oita","Miyazaki","Kagoshima","Okinawa"
170,242.319751680809,2.61894159279119,0.102308572735364,0,0.731468100938653,0,0.21918112755531,0.0458635535753591,1.81766703542735,1.48061408012595,0.300559644175944,28.5635224016392,11.6788457324864,124.81877917033,19.7037856322997,0.191478632226654,0.416465027532541,0,0.0363544231297908,0.0334491370061596,0.058993337694495,1.11216592475893,1.36710156290901,0.398221398376124,0.140878109743765,0.0952481103477407,4.70524750152024,12.3466041739359,1.92536255481036,1.47796898783621,0.620410684143319,0.344018947031686,0.0124144165691995,0.024828833138399,0.560219644005499,0,0.207017910370711,0.0617941760190562,0,0.0204238006860936,4.93332145150908,0,3.83434754866563,0,0,0.123866216299448,14.9410516216513,0.248960904811224
171,257.372303942495,1.82358540595348,0.130553961271716,0,1.19457220183212,0,0.297572235219796,0.0586349377336998,3.07354484908908,1.31349740862078,0.522218144194431,24.5644585265265,12.6553498291084,133.088945576168,20.6328424038227,0.260320885441964,0.118382972262371,0,0.0465789211252955,0.0427043152900026,0.0755348798890586,0.180275084750591,1.82163383760533,0.511432011631974,0.179933720721572,0.121406592837557,5.41186390137089,14.1158596313002,2.21140280041383,2.04762802637233,0.791865167376555,0.0261551204392019,0.0159306224436971,0.0318612448873943,0.717410757489083,0,0.265384050476449,0.0790587384197934,0,0.0261551204392019,5.68904695615098,0,2.98116905847731,0,0,0.163233243690303,19.7674091564716,0.316891645179782
172,269.567996635914,2.03598818297984,0.180660157430543,0,0.849136914335588,0,0.507252190721989,0.0748243096616471,1.6825127070688,0.896041536699642,0.419282330841497,30.531924416996,11.869354740338,139.376382414973,22.0592450113469,0.482616321959674,0.152114966886414,0,0.0740632386511951,0.0544005089755535,0.111036234188089,0.243688272641896,0.707915015006566,0.982085420072997,0.272706235818307,0.168756153130564,6.51243670909302,16.5715236031779,2.86730848659254,2.56730484914937,1.00832941780917,0.0334491370061596,0.0204238006860936,0.0697655637838546,1.00879216302307,0.0144589812058337,0.346056584625573,0.115438411306683,0,0.0334491370061596,6.63747809954435,0,0.515095882275259,0,0,0.22467367048897,16.8735600439163,0.416464814498627
173,270.691920405315,2.93909565227724,0.23206866032304,0,0.875942652861959,0,0.265287772134006,0.0952514723983552,1.85885341760705,1.34500347880394,0.18825290326342,31.6585397320111,13.6816135994004,143.730040339449,20.1723922941582,0.206603151984937,0.19832190072431,0.0144589812058337,0.0973263537720843,0.083555333164987,0.173350808592347,0.354858977514895,0.974311139099912,1.63853214014225,0.369429073895474,0.2308973533193,5.02450746772561,16.1236830276978,3.3827039051384,2.69586864142129,1.30874759877618,0.0427043152900026,0.0261551204392019,0.123574006241915,1.40967026041175,0.0645498450934231,0.46702030001286,0.294463322938774,0,0.0571632964958363,7.4228535890202,0,0.672665378841092,0.0144589812058337,0,0.409003776925598,9.23949959197621,0.5286407915588
174,307.053392852088,3.1484744552346,0.296942774918317,0,1.19964200178782,0,0.46362581540768,0.120848034918571,2.80579447625262,1.41806388588675,0.290790253863001,37.6703319613591,16.8444071091894,156.467828180049,23.0582547203236,0.266894776045378,0.26763223653419,0.0500908638875894,0.142154490460603,0.108571799388334,0.244341467087758,0.517276975991816,1.4473643771002,2.7700219797764,0.481842535337979,0.311640639729874,6.78335336158945,20.3195181084986,4.16181112140464,3.31745244635434,1.70245956933755,0.0544005089755535,0.0334491370061596,0.199343409354258,2.02663350419349,0.108568370622813,0.749002779356433,0.420331031162842,0,0.0755734104514756,6.51842833765321,0,0.931527969872306,0.0211729014759221,0,0.108801017951107,8.46269660715416,0.666033449143326
175,354.294238752623,4.54329779721671,0.37734979366427,0,1.62514040666396,0,0.182096018230323,0.152561155347542,2.58342156337668,2.03939607147591,0.418399546825202,43.9423951092749,17.6361794967707,175.194094353433,28.2243958373228,0.354915503727824,0.474671181659224,0.0729364879410577,0.18814676399715,0.140447525046753,0.325030838202437,0.674166671243294,1.72793942492394,3.39169717381536,0.639456676234773,0.3995369134065,8.90267884582299,25.724423468712,4.91465874935809,4.11806473545021,2.15100947808343,0.0690963519591533,0.0427043152900026,0.348184712712487,2.353632932448,0.156421958030084,0.783807346798983,0.591977398483507,0,0.0996870369483668,9.44892703617944,0,1.22569185868194,0.0305906849892135,0,0.138192703918307,7.0459153459722,0.840901482984328
176,359.168034315471,4.60813428075978,0.473110753866303,0,2.11691330429848,0,0.236070214480381,0.191017563083351,2.88209404087832,2.31610062027306,0.576054696512027,36.6017743702875,18.8715727891832,180.942803751627,29.302301551422,0.434193822719183,0.187276522912459,0.104658371564948,0.247619173125207,0.194553036900153,0.429734173372189,0.911957346791442,1.36385294564886,4.4628360177642,0.837543463696531,0.505955306527684,7.90224372024746,29.4712990685743,6.23849605040615,4.42182964285756,2.72844600613813,0.0873988979124115,0.0544005089755535,0.483867375011045,2.67313392779766,0.221554928013206,0.166103621436537,0.80718075563728,0.0144589812058337,0.130875899498933,7.42765920222884,0,1.55472440699693,0.043477001586521,0,0.174797795824823,4.76916973828839,0.998788669139653
177,416.328828380351,5.32979830503348,0.566894436587125,0,2.57968684802092,0,0.304427386048405,0.23519997339569,3.26882019141829,2.6090533823252,0.780703906202573,40.3665178910444,21.3214975494,211.082659211092,31.9546515375563,0.331360051868864,0.212688289646077,0.161946222643305,0.322808895942398,0.262268742382722,0.591107843037463,1.04948010431066,1.34618977424804,6.32743952742388,1.06351596136133,0.44143195903371,10.0142685412115,36.1249065830274,7.30308755905773,5.00931570284571,3.10834107783326,0.109856840057539,0.0690963519591533,0.706695864955628,3.49550427204234,0.307152872765735,0.182097604656864,1.08407509691405,0.0211729014759221,0.170390078321968,8.28618338415514,0.0144589812058337,1.76354869034273,0.0749922194702628,0,0.219713680115078,5.12280869058759,0.631013397326529
178,448.389310739688,6.17958834058931,0.455612927381757,0,3.1222585546666,0,0.389188734413416,0.269496502569275,3.89556451414607,3.39236716430592,1.0637148500509,42.0256506175136,24.8003331283183,216.457338944305,33.7499718040799,0.453321988011438,0.0723949639981883,0.253233496802374,0.414418833718123,0.330396328713759,0.764562628733228,1.39034346990715,1.61443859031581,9.36602809227723,1.11571457495083,0.676231659060279,11.8472514627673,40.4717091611041,8.77013223217224,5.84272904135553,2.92411367038111,0.136617054107798,0.101857879118245,0.955743700062618,4.24906583042355,0.414173408710564,0,1.41153684762538,0.0305906849892135,0.233152191699558,10.9885957826724,0.0356318826817558,2.26360474599119,0.117708039067682,0,0.273234108215596,4.28921646641558,0.780475841297717
179,483.82128533808,7.26371613192806,0.315837362562956,0,3.92084131921645,0,0.490502649561491,0.124790654261453,3.58124926307501,3.77756970624509,1.44580061209499,44.2885727254584,27.9989784983266,219.971306489811,36.5329561522223,0.552456161685322,0.132746669624101,0.35943431620518,0.518536589836353,0.217586103543927,0.949878752998098,1.94767583001698,2.13237518263366,13.6923310975658,1.16832447910181,1.07185244001152,13.0813467073692,48.5733220185625,10.9631816007392,5.74884840297505,2.36277563800014,0.166103621436537,0.131029741533461,1.27554097176953,4.24523148934235,0.582852460768829,0,1.61187387380926,0.043477001586521,0.294688224200815,13.8760215623762,0.141366471688619,2.58002530828679,0.18904291616132,0,0.377008685484816,4.35312006436285,0.769109389639366
180,528.481665754182,8.00880748422395,0.154467885485173,0,3.78495187111199,0,0.602564054886964,0.173491531278741,3.98754071883226,4.86282108591918,1.84315561734091,48.5278563459942,28.4879666642962,232.447193130757,38.7309095859118,0.452193297334699,0.187138852298411,0.475162195014782,0.625014627070844,0.35001660252894,0.935027764523418,2.7185319572136,2.37966828350068,18.3794261459025,1.02418650403738,1.57226160619496,14.5048622841008,56.4634279554142,12.3808499884705,6.51078889765781,1.92002608012479,0.182097604656864,0.167207739097011,1.68696050404672,5.22058700294933,0.75878847780072,0,2.00601466073174,0.0754670524683431,0.361361861756084,16.9757548724667,0.235579292785735,2.65753425669851,0.296490213027626,0,0.48975245503047,4.20654914002153,0.671211603217924
181,580.197439567113,9.3281105970789,0.157202227032542,0,4.24636847304325,0,0.684766716235438,0.219815541115479,4.25815972081385,5.57497671200472,2.14019692508628,55.7331852743654,29.8149716341108,241.252342210198,42.4640234811519,0.508770158526482,0.257908217885225,0.646007342058484,0.494980252562527,0.475022004505992,0.916915482282203,3.51312041889681,3.37708778826317,24.5358233910298,1.20803393910637,1.70215678019657,16.2010226352841,64.4402584550449,15.6159544197966,6.42209090111595,2.41939241400984,0,0.239448251430886,2.21055725557493,5.77784600605178,0.893540737463951,0.0149338142039139,2.32300502388404,0.104016819352955,0.219885550038723,21.7512667220402,0.428121991279971,1.87786280310175,0.40277644186495,0,0.31748074983908,3.96722474313387,1.06080854505051
182,622.967511115252,8.38540085033985,0.123496727181408,0,4.18875316163823,0.0149338142039139,0.339299831689406,0.259066672347249,3.98508534381684,5.95640720802329,1.91421154851562,56.5497115335199,27.8136435303979,256.244352736828,43.8941071476337,0.516733503001681,0.345201856391894,0.780300430797231,0.324669683582409,0.601446823764407,1.01236793850227,4.05117896744574,4.0441895226942,30.2939346068735,1.35903255064972,2.24226810812133,17.4560064442665,73.1605796053282,18.3112167245881,6.48860954083056,2.21794494973674,0.0149338142039139,0.286512168855351,2.57101324330446,6.40887201858537,0.94870724012345,0.0368744771709427,2.21102205653343,0.154116772204184,0.249506722008884,27.5600111771134,0.653784194358928,1.73092028781798,0.537329305150437,0,0.84842359578809,4.36915284062113,1.51217983870177
183,607.393431342238,7.19745323439386,0.0425946653327708,0,3.4388513004002,0.0368744771709427,0.123496727181408,0.108084660277158,3.4390084008128,5.19772726124302,1.74870456240896,49.8743523292777,24.3807875861657,245.656085297593,37.30923854188,0.44068400609351,0.444393896854397,0.912467257352868,0.281869180514727,0.72217369268627,0.798905217070554,4.72360583398346,4.78807994886863,35.018698592843,1.16829603612933,2.82378543422971,17.0509372215052,77.4409457006783,18.5535466308004,5.98957917509991,2.77415717751714,0.0219406629670288,0.145618669809753,2.39123519926188,5.22679252110294,0.894144686374281,0.0835795480867699,1.65211889896326,0.230745860259421,0.26570450874972,33.303451151693,0.92858791879982,1.58933905595443,0.948680583112727,0,1.30051941037948,3.8715070989017,2.0540815214573
184,625.657545606031,7.13335770725762,0,0,2.40743132680331,0.0537119196789421,0.0425946653327708,0.147919266717449,3.28146408046198,5.22367825666978,1.46676289371685,48.1169810344034,24.5379106958692,242.498478076773,35.6383820113621,0.425737549288197,0.557024278650695,0.939532933637572,0.240095496159036,0.849859264012198,0.70385266338179,5.65508726278776,5.8953417000253,41.784215576688,1.25964421620964,3.55661526925195,17.9067330478801,82.9979214370081,19.2242023967997,6.10674416566162,3.19689630762335,0.0317712567119133,0.212741137449214,2.4522694348364,5.71629392533044,0.712907477138382,0.150718022032271,0.791678024960422,0.322874945837658,0.249767693090756,38.8953544919686,1.265560961278,1.48798569916716,1.77244384495632,0,2.11798959327262,4.61398748522756,3.01502611266168
185,650.291843499219,6.71417419513855,0,0,1.76737510912234,0.0769690676903851,0,0.195697598015682,3.36495873363895,4.99813189052315,1.41978579346871,45.9823487811321,25.0420951128189,237.079298487192,34.4664040454251,0.51274675329572,0.63424726715446,0.953584521966472,0.204596150441919,1.03284052433635,0.7647264814388,6.78764337726534,7.30462681272264,51.1450469648572,1.60675303818615,4.64021571735368,18.3201298279137,90.2558264812866,20.0351853139792,6.37048606429384,3.65212785811162,0.0750654393862997,0.281454119470492,2.60272816338578,6.63318400816887,0.661909475063824,0.24537612804287,0.291690387315013,0.394856294787661,0.272484095003797,44.7542314457041,1.72668460406541,1.17769229730098,2.70770500212769,0.0298676284078279,3.2507806274347,5.4641441732174,4.39396764156696
186,693.345953981927,6.27443205910665,0,0.0298676284078279,1.68304135739339,0.108084660277158,0,0.262094095416014,3.28377759946112,4.84934065316941,1.57253098287215,45.4926788917634,25.8852423518007,236.772021128261,36.2335204622452,0.555304713889189,0.656291894245392,1.11377780906749,0.338220354505388,1.20677891947863,0.940626543294666,8.20239170983298,9.17480922699032,62.1489658577969,1.9607349694724,5.70733680124048,18.3573335955962,98.2024282768879,21.8853581597838,7.04291272871198,4.19278677601928,0.136635803640571,0.356303977034613,2.64153883707087,7.79016624178455,0.828047981094538,0.420407799051846,0.20103042891498,0.450986892457784,0.342102133772478,51.3696187859016,2.2285880352696,1.03682254306753,4.05278818891962,0.0737489543418854,4.7211149763148,6.34004269781181,6.22331949849049
187,755.176669279954,6.18527710037621,0,0.0588151401379715,1.76306066011573,0.147919266717449,0.0149338142039139,0.313692218929466,3.56758106749125,4.57148855221074,1.84722655740286,46.7147305754961,27.0919954682206,247.145828407816,38.0217826625398,0.661254073667986,0.699982804145896,1.31824366799178,0.45993967106886,1.34886905014805,1.11100750012106,9.35587697940314,11.3053820790125,74.9760105749416,2.42800875728084,6.66163117819821,17.9228765652056,107.129353972493,24.5264313950228,7.72721273951202,4.68395220715337,0.207390070980561,0.423730399204852,2.96675671173136,8.8573956051212,1.01649925208072,0.614980375236796,0.18702771205917,0.48029150392103,0.40178198792488,58.1447694820778,2.70491153102482,1.14314586235944,5.60621113504555,0.137291467765712,6.62189552291265,7.22414460503282,8.6780813484496
188,842.70562562089,6.39606435307728,0.0149338142039139,0.100416990594769,1.84136819573792,0.195697598015682,0.0219406629670288,0.370994411300302,4.1011846320855,4.69033310919612,2.11502397645843,48.0089824614626,29.1194294099383,268.071853011547,40.2137448291987,0.891620642582656,0.732146913749231,1.41568112616007,0.634991735466073,1.48169812866901,1.40275957237488,10.1368910686279,13.9036372542096,88.9758616152696,3.20001048513027,7.17957673920318,17.518852239878,122.137744026031,28.4069247851305,8.16509653835017,5.18332833872423,0.360092567831161,0.459373777710456,3.48778859395483,9.66429283469701,1.22564436279342,0.878692524443053,0.199296881811777,0.648001608203176,0.4404857813169,65.8469219366633,3.19528813218666,1.88092764191187,7.96520187834539,0.225446125456402,9.08527637805727,7.86129517216402,12.652810758003
189,894.031937466862,6.60077474806314,0.0219406629670288,0.144107541635886,2.01242743042842,0.2471602812121,0.0317712567119133,0.359010742829128,4.66737848656862,5.03726827717419,1.99685122003663,47.6254851165208,29.6300749488006,275.405075182999,39.2681854797016,1.0027417128057,0.57949987347768,1.44448283099456,0.820536497878024,1.5247686991869,1.79114221084779,10.4841692171376,16.0168711192253,99.0139798708605,4.07810509084051,6.71195810073486,16.963443701561,134.116550772625,31.5533877988454,7.9450937374918,5.284509772291,0.519404130582384,0.438139993446047,3.97601299051842,9.75219024319106,1.26573806409087,1.15955095525696,0.17871938438198,0.861802094737943,0.411970470873044,70.3512647744116,3.36157775322021,2.23193642701162,10.542651823434,0.332683439431501,11.5781295907246,7.92963286839318,16.7617800807041
190,930.254116117694,6.97643905539234,0.0317712567119133,0.202742766287757,2.32873200619119,0.291751555962437,0.0451978109784719,0.278876724868003,5.69623858465554,5.28774283435969,1.7018554565513,46.7982545340835,30.7868007435508,275.962966006158,37.8507480209257,1.27482230294675,0.518258786935405,1.5195339200983,1.03524053176269,1.52569379440462,2.28769585887998,11.5487915300248,17.6286347974959,108.077922570562,4.98732857019798,5.73618100385373,17.3336213754905,141.498403216217,32.8272957730495,7.30261681293247,5.20814627185712,0.689970586098159,0.418863322263529,4.32113859430832,9.75222289230204,1.14709303620955,1.49283768496076,0.12164724448096,1.03515666014834,0.404240634473488,73.4125670811033,3.31102370324304,3.00894822841039,13.4845846773564,0.488308928439316,13.8271903658856,6.97436740284949,21.8136506017745
191,979.107007339652,7.6999255587878,0.0451978109784719,0.278149495114684,2.66850079831767,0.309355526180561,0.0628868492986857,0.212042866437903,7.35328545985626,5.5785535449424,1.63355984201744,47.5399883801992,33.790140794953,273.891196892725,40.2801222883473,1.67299223169968,0.659287081790358,1.6384090131109,1.24423720694333,1.47003658813972,2.75513036204228,13.206638483252,18.1442290904387,118.27599207192,6.21712302114769,4.94582704578043,18.5637471720413,149.781254162363,33.8200495608301,7.13465335733194,5.5020386533728,0.895769123627934,0.368160170781769,4.20216142034672,10.2636976659332,1.08309042413376,1.86876586004285,0.138291844738493,1.15287090167218,0.38585997898121,78.5814544729572,3.30925874294978,3.93562428094409,17.0080820380303,0.701030568861557,15.5448998015047,6.00164056058855,27.2917982731961
192,1051.98079758244,8.38050184425659,0.0628868492986857,0.383062959982074,3.13644721200816,0.269931605916599,0.0850324174187631,0.264065543335864,9.21662167097658,5.82524542354989,1.92716829163485,51.935532046426,38.8983963441575,277.305745450709,47.0036668480724,2.08761051773204,0.971820230391356,1.65045583628924,1.51523540523354,1.6545466016131,3.07665384612003,15.301222218984,16.8536032650114,129.306745119301,7.39493935470605,5.13705052382445,20.6230760310857,157.471909289113,36.3205564427359,7.50606980545986,5.78350568554017,1.10747451034818,0.228486109471649,3.84286872292584,11.5012035937547,1.18004531531134,2.34063706229254,0.244720034351688,1.25685709131252,0.388310223222394,86.5170327812063,3.42976505473439,5.05801867709701,20.5755502094836,0.932759992755328,16.424896138526,5.77569267711573,33.8271747076516
193,1142.45536401035,9.68768890712975,0.0850324174187631,0.502080268008117,3.58859043994858,0.152447362145491,0.110665180596919,0.373344872976853,10.9312826135801,5.81870172707737,2.31779759475627,57.0925828663617,44.2019056197457,289.856386184811,54.7131487218988,2.53571888039011,1.32950309311548,1.7013239659434,1.7679832598635,2.14409632725138,3.32704838543012,17.1304548045807,15.4022916759393,141.501291078577,8.68724532949203,6.19736210051204,23.2611619635557,166.906057110936,39.3258132876995,8.36681539400892,5.70768221998103,1.30332409487776,0.154099070833305,3.85790074766897,12.7724060093948,1.29046490913896,2.61382491210685,0.36327443930145,1.28120238079593,0.390203326132961,95.6652354826371,3.90067446538101,6.25894855139737,22.7870807192275,1.18496638742838,16.4444016554922,5.88767317776399,41.5761800270364
194,1245.73533029777,11.2069437190659,0.110665180596919,0.618500146775993,3.86043943439544,0.230001476053212,0.136495100615181,0.498240726279856,12.0279643687209,5.89350905639106,2.83618519130636,61.6225170546567,49.0791487391571,312.616051253422,62.5004031321471,2.96438445336015,1.75660065616023,1.74726380156796,2.01336765246719,2.57669317200243,3.50484670970897,18.3220122507258,14.7546553633361,154.791989859665,10.1322654585819,7.45938864479859,25.005586684186,178.724352420073,42.1048600150038,9.48423531111916,5.45201965564043,1.50862597245562,0.115832535083294,4.02089494286204,13.5329689276415,1.288002123386,2.80040188579391,0.459230298736353,1.22881566433897,0.312289867038491,107.44915265422,4.71257990746161,7.561908494383,22.7674024702371,1.45678224775281,16.9034244918616,5.85322297703764,49.7322081495047
195,1337.83045917885,12.8800849454022,0.136495100615181,0.684877779692931,3.80986497342824,0.305433194969966,0.155256455347256,0.64393335812937,12.3807180902505,6.14250079295616,3.40624405889915,62.9637418241519,52.8269747234919,341.731206946772,69.3877027566617,3.34161465513222,2.30954002481308,1.96155511404911,2.20040342726677,2.90084864003781,3.58675665089724,18.3065379207536,14.2560728554796,162.802227307193,11.6723326361408,8.38835099348787,25.0828925589726,189.977013328881,45.8767358670443,10.3398624520026,5.27428761048262,1.64624422552096,1.49324040713822,4.04584601724098,13.1468954697301,1.40975729591564,2.94050378091927,0.553424975045291,1.26992285032577,0.243381927088067,117.724116819344,5.60385652787393,8.75149019371908,21.2210036739188,1.7056491170952,16.8068878602464,5.40694676654801,58.1292242277779
196,1379.37925885759,14.2311121875368,0.155256455347256,0.657889752654272,3.57461177077834,0.443022693193308,0.154099070833305,0.724999628959597,12.1187479662171,5.90568878422885,3.7678073687876,62.9960630225606,54.1259579965456,359.931716728493,72.1294544052977,3.42420257162636,2.88474041132235,2.07991945277578,2.15660186932486,3.18971349516036,3.42094541657394,17.2400150925804,13.6494042363271,161.621650944854,12.9928179613956,8.97820957234355,23.5717326286603,194.303063408705,48.0499238008074,10.9848255008318,4.96613938201017,1.59099249153769,2.02805462823984,3.7169195790068,12.2819212682697,1.595223285571,3.02114014496806,0.647697326832356,1.51350843134016,0.258074522400199,125.095425069154,6.36203735931503,9.87167761473476,20.3150216035757,1.79878964642308,15.9501660570018,4.9695804658924,63.9326957865928
197,1367.42402226599,14.8485095299676,0.154099070833305,0.501139859121093,3.29608077371157,0.611602239629217,0.115832535083294,0.749511946477962,11.7126905360953,5.15912904065189,3.97719299868679,62.4815374165618,54.0466506065591,362.53750990736,71.034892064068,3.23709986081521,3.51808501651125,2.3406667956112,1.78417424686908,3.49036058255082,3.32261920564126,15.6701238928743,12.8914579232542,155.33238776978,14.0566480991473,10.18124130945,21.6908293035793,189.421324896981,47.3494308583069,10.8721170757685,4.47113716224056,1.4214168093979,2.81962171271803,3.61565786473897,11.5256117121344,1.69886919738292,3.03581179225251,0.815420478658027,1.69905950913295,0.306626124012362,123.705506049611,6.93446157942959,10.7452598492045,19.9889710512598,1.79973217497871,14.7538782095613,4.26320146152686,67.4388341657974
198,1325.50107049284,14.3835124783147,0.115832535083294,0.36125465922749,2.97226901767615,0.830718998731637,0.0366148270621965,0.769062843008531,11.0240163599968,5.09036578156803,4.07699597403833,60.8147092758634,53.338828579704,348.994623485981,73.8296011160031,2.73375624646182,4.03807075139425,2.8587121702714,1.69769997962252,3.54510295804138,3.24496363734084,14.4931718731478,12.0037835589604,145.397714948197,14.7273959050008,11.683442075644,21.0655654882822,182.473826332408,45.2977586257625,9.9221965269065,3.5027640291927,1.19585321128759,3.87042556536406,3.55043525641819,10.1854984731607,1.81071218216411,3.28424643032387,1.06049740229047,1.70153589159143,0.339158851375353,117.373871980198,7.37044320599079,10.7527531117484,19.8109815761672,1.89757040236394,13.2824355346282,3.05760636237382,69.6327140164994
199,1273.55361363444,13.3814907203831,0.0366148270621965,0.304690598247949,2.69077435659908,1.12133368396903,0,0.799898946947483,10.5590820165548,5.7134956157713,4.13342404707865,58.7110283242472,50.9910099767465,326.169743295417,77.8320760315121,1.9981601851089,4.53584752232602,3.75684097034042,1.79735898492164,3.5602527813644,2.75392029998309,14.0526856695446,10.4225565900505,136.991784617005,14.8437432590034,13.0830752285471,20.4812351232874,177.464431631474,43.3706269258269,8.59537947464469,2.38397913256156,0.858821437268227,5.1815158251454,3.26597584639357,8.47385921819077,1.880399820732,3.83336603323037,1.3332856774884,1.44143540305918,0.336077732898304,110.890609809996,7.59097266887614,9.231724104192,19.0476244133228,2.09455179267756,11.744691315499,2.56906201739105,71.2430996815583
200,1254.46195822115,12.336336111512,0,0.346611388819166,2.2934480228161,1.47110086065984,0,0.928334241583632,10.5869165371164,6.37912580308376,4.250540072619,57.5411250974565,50.3151908854398,310.3618064917,81.2438200258713,1.62274563626328,4.94272275157691,4.9784064593138,1.87829438967409,3.56422266305781,2.35670313685742,14.3032642994893,9.11002365379258,133.104222572254,14.6959686843741,14.0253548725352,20.3102626446159,176.559072402279,43.365215067967,8.44750539515326,1.71947497201222,0.625680902583966,6.76684953882851,3.11187604922383,7.43565434915154,1.97525877506962,4.44390060453937,1.61550929905262,1.09159085682483,0.283110090120921,109.709255189672,7.70385691662365,7.23468887038474,18.2292069680362,2.25685077125388,10.2068960440764,2.73646035693101,75.9974974988805
201,1269.35518136669,11.8549822088899,0.0156626406459788,0.408161442468071,1.82328825473938,1.84727602571027,0,1.13328248736241,10.652806059598,6.7319820890492,4.81263313723751,58.3879398818644,51.3694255597832,311.403407498449,86.329231919102,1.47751915535948,5.27943302034259,6.3622569029305,1.82144957508224,3.60658747586463,2.0690434301896,14.5817500484033,8.53982561642596,130.199817087275,13.9882632075082,14.2828885186992,20.3784971039104,180.107209393193,43.5421795269292,9.18388477210086,1.53273194632552,0.481178927445214,8.62423654585357,2.96741443191614,6.78216066199148,2.22054415799257,4.86832142241762,1.83083016494894,0.824070453961408,0.297084816043192,110.880318959232,7.90358744660817,6.06512783683601,17.0546200246413,2.42385834911224,8.83816609351323,3.06969296082435,80.5005521279143
202,1283.12723611017,11.7640128491087,0.0216386235225147,0.444512743730943,1.32232896604499,2.26098285941469,0,1.33274715717963,10.5575271007022,6.54963500867923,5.35256931438555,58.2645443572737,51.0500677340105,318.207434290329,89.3376620785921,1.31174465070166,5.34129930313542,8.00049251720415,1.5166825424645,3.47874693939555,1.85550492028363,14.1148759545676,8.22349709477208,126.215006618301,12.9383264937732,13.4276512470435,19.8620715822348,185.63500868959,44.6603653240568,9.47567292908698,1.52091752680316,0.386532592258463,10.6403807072574,2.70581531274909,6.05586087056536,2.47068103555882,4.854467482669,1.87379067501456,0.780084587047732,0.485768180721609,114.167508869834,7.79018023675472,4.99466149856859,14.9894008730593,2.60963814915312,7.97245213008429,3.25840496889411,83.0480805235968
203,1263.33605088529,11.7576535055328,0.029580593196318,0.442301252065637,0.975077499080436,2.57119849908398,0,1.39348177723585,9.91793261456558,5.84575237980893,5.91498430929868,56.0294797921304,48.4181687727616,318.508114503054,87.9268679309548,1.21713952880762,5.20389775076314,9.70419363026528,1.09431097864712,3.14330190221975,1.8197085213928,12.8704477709977,7.90990689225118,121.488663198939,11.4107258338219,12.0158062758138,19.0801704321107,184.707202545878,45.059110806215,9.50691088663355,1.6544227742773,0.2753387526742,12.546272839669,2.45735691716698,5.46229077556435,2.5754270515954,4.18211381805248,1.63998811157519,0.916631184469401,0.589760617347696,114.462919773414,7.41444795183501,4.3036474450402,11.4077814401392,2.76594392713067,7.39220570992631,2.86893755075466,84.4584738611349
204,1203.68872143657,11.5271739315964,0.0399277262259815,0.349871363401649,0.756666368982629,2.62019430408242,0,1.30000671863503,9.17015305424664,4.93860873665721,6.22005423867064,51.6414979126983,44.005512043616,310.390224704213,84.2167716948715,1.07694315312077,5.00670380172349,11.2796160819384,0.638392736599895,2.58813539697367,1.94573526249937,11.1111504318291,7.93358034580917,113.952265258089,9.95057197486969,10.2857029536152,18.4878272313398,175.698337984751,43.0791567653985,9.36327530015195,2.09712035085366,0.136140736046852,13.8413764009713,2.27150681801211,4.93691079706619,2.4700871601884,3.25982867151013,1.14699305930758,1.07319963981818,0.709511239922641,107.188733888179,6.84738000960174,3.97004454661612,7.89101645274713,2.95164192894619,6.64937230788288,2.61313162676274,84.0606683255319
205,1123.41770340706,11.0413461783773,0.0530641563865425,0.234152503710745,0.500167683509852,2.21665021775614,0,1.15746992542681,8.79474565666098,4.38168335323312,6.60246107627059,48.420251360031,40.1598355998222,291.723563271671,80.5332049512529,0.791681953757381,4.72985979835914,12.4736396202825,0.301127620575514,1.91625229644259,2.15787509406494,9.46808122086171,7.98123193719095,103.08890131138,8.43449711507211,8.4273657845088,18.2260931834154,164.884539642454,39.9479399165806,10.1120598298052,2.44359332778984,0.0331233884552944,13.6426830498042,2.12656298972994,4.72748468548061,2.08009683697575,3.07156641719105,0.774203953585182,1.18739632438777,0.855969032873633,94.4884406898082,6.19052188179505,3.43420173356938,6.43154449447547,3.08743532111615,6.03935970162193,2.68075581873377,81.3630215008086
